sample	name
D02173E3	Tessaracoccus
FP200000421BR_E4	Polynucleobacter
FP200000586TR_A1	Solibacillus
FP200000611TR_E1	Bordetella
FP200000611TR_E1	Photobacterium
FP200000611TR_E1	Sulfitobacter
SS200000114BR_A4	Gordonia
SS200000114BR_C1	Janthinobacterium
SS200000115BR_D4	Deinococcus
SS200000115BR_F4	Curtobacterium
SS200000121BL_D3	Photobacterium
FP200000421BR_D4	Enterococcus
FP200000421BR_D4	Brevibacillus
SS200000115BR_E2	Paracoccus
SS200000115BR_E2	Sphingopyxis
SS200000553BL_B1	Sphingobium
SS200000553BL_C1	Sphingopyxis
A01894F5	Escherichia
A01890D2	Cellulosilyticum
D02069C1	Agrobacterium
D00864B2	Prevotella
D02165D3	Photobacterium
D02165D5	Methylomonas
D02165D5	Microbulbifer
D02165D5	Metabacillus
D02165E3	Ralstonia
D02165D6	Providencia
B02210F4	Exiguobacterium
FP200000611TR_E1	Kocuria
FP200000611TR_F1	Methylocystis
FP200000611TR_F1	Thermus
SS200000114BR_A4	Xanthomonas
SS200000114BR_A4	Streptococcus
SS200000115BR_D4	Saccharopolyspora
SS200000114BR_A2	Lactobacillus
FP200000421BR_D4	Cellulosimicrobium
SS200000553BL_B1	Devosia
SS200000553BL_B6	Brevibacillus
A01890D1	Cellulosilyticum
A02184A2	Paenibacillus
A01890D2	Pectobacterium
A01890D2	Kosakonia
C01838C2	Methylomonas
D00864C5	Mesorhizobium
SS200000863BR_C2	Listeria
SS200000726BL_E3	Cellulomonas
D02165D6	Legionella
D02165D6	Photobacterium
D02165D6	Kocuria
D02165D1	Psychrobacter
D02165E4	Mycolicibacterium
D02165D2	Salmonella
B02210F4	Neisseria
B02210F4	Yersinia
FP200000421BR_D1	Bacillus
FP200000421BR_E3	Dactylosporangium
FP200000611TR_E1	Escherichia
FP200000611TR_E1	Sphingobium
SS200000114BR_A4	Brevundimonas
SS200000114BR_A4	Roseomonas
SS200000114BR_C1	Micrococcus
SS200000114BR_C1	Brevibacillus
SS200000114BR_C1	Empedobacter
SS200000115BR_D4	Azospirillum
SS200000115BR_D4	Aeromonas
SS200000114BR_A2	Priestia
FP200000421BR_D4	Sulfitobacter
SS200000553BL_B1	Empedobacter
SS200000553BL_A2	Mycobacteroides
SS200000553BL_A2	Limosilactobacillus
A01890D1	Brevundimonas
A01890D1	Sphingopyxis
D02069C1	Polynucleobacter
SS200000726BL_E3	Serratia
D01574E3	Photobacterium
D02165D3	Lactobacillus
D02165D5	Blautia
D02173E4	Pseudoalteromonas
D02165E6	Salmonella
D02165D4	Lysinibacillus
D02173E3	Gordonia
D02165E1	Rhodococcus
B02210F4	Brucella
B02210F4	Psychrobacter
B02210F4	Salmonella
FP200000421BR_D3	Bacillus
FP200000421BR_E4	Gimesia
FP200000586TR_A1	Azospira
FP200000611TR_F1	Pediococcus
FP200000611TR_F1	Planktothrix
SS200000114BR_A4	Legionella
SS200000114BR_C1	Gimesia
SS200000115BR_D4	Achromobacter
SS200000115BR_F4	Paracoccus
SS200000158BL_E6	Actinomyces
SS200000114BR_A2	Xanthobacter
SS200000114BR_A2	Paraburkholderia
FP200000421BR_D4	Pectobacterium
FP200000421BR_D4	Cellulosilyticum
SS200000115BR_E2	Micrococcus
SS200000553BL_A2	Ralstonia
A01890D2	Enterococcus
D02069C1	Actinomadura
SS200000863BR_C2	Serratia
SS200000726BL_E1	Empedobacter
SS200000726BL_E3	Brevundimonas
SS200000726BL_E4	Paraburkholderia
D02165D5	Peribacillus
D02173F6	Enterobacter
D02165E6	Pectobacterium
D02165E6	Blautia
D02165E3	Xanthomonas
D02165D6	Sphingobium
D02173E3	Roseomonas
D02172E3	Sulfitobacter
D02172E3	Roseomonas
D02165D2	Gemella
B02210F4	Agrobacterium
B02210F4	Bordetella
B02210F4	Sporosarcina
FP200000421BR_D3	Burkholderia
FP200000421BR_E3	Paracoccus
FP200000586TR_A1	Exiguobacterium
FP200000586TR_A1	Cedecea
FP200000611TR_E1	Agrobacterium
FP200000611TR_E1	Deinococcus
FP200000611TR_E1	Polaribacter
SS200000114BR_C1	Caulobacter
SS200000114BR_C1	Kutzneria
SS200000114BR_C1	Hydrogenophaga
SS200000114BR_A2	Cellulomonas
SS200000115BR_E2	Enterobacter
SS200000553BL_B1	Cellulosilyticum
A01890D2	Alteromonas
A01890D2	Escherichia
A01892C2	Xanthomonas
D00864B2	Paracoccus
SS200000726BL_E4	Escherichia
SS200001472BR_B5	Mycolicibacterium
SS200001472BR_B4	Chryseobacterium
D02165C6	Sphingopyxis
D02173E4	Agrobacterium
D02172E6	Enterobacter
D02165E6	Actinobacillus
D02165E6	Exiguobacterium
D02165D6	Yersinia
D02165D6	Polymorphobacter
D02165D4	Curtobacterium
D02173F5	Enterobacter
D02165E4	Achromobacter
FP200000421BR_E3	Acidovorax
FP200000421BR_E4	Comamonas
FP200000421BR_E4	Azospira
FP200000611TR_E1	Lactobacillus
FP200000611TR_F1	Actinobacillus
FP200000611TR_F1	Micrococcus
FP200000611TR_F1	Ruegeria
FP200000611TR_F1	Leisingera
FP200000611TR_F1	Luteibacter
SS200000114BR_C1	Alteromonas
SS200000114BR_C1	Bordetella
SS200000114BR_C1	Enterococcus
SS200000114BR_C1	Lysinibacillus
SS200000115BR_D4	Paracoccus
SS200000115BR_F4	Streptococcus
SS200000115BR_F4	Chryseobacterium
SS200000158BL_E6	Pectobacterium
FP200000421BR_D4	Agrobacterium
SS200000553BL_B1	Saccharopolyspora
SS200000553BL_B6	Escherichia
SS200000553BL_A2	Alcaligenes
A01890D1	Janthinobacterium
A01890D2	Roseomonas
A01890D2	Cereibacter
D00864B2	Lysobacter
D00864B2	Agrobacterium
SS200000726BL_E1	Blattabacterium
SS200000726BL_E1	Cupriavidus
D01574E3	Pseudonocardia
D02165D3	Bordetella
D02165C6	Nostoc
D02173E6	Bordetella
D02165E3	Nitrosomonas
D02165D4	Cereibacter
D02165D1	Ralstonia
D02165D1	Agarivorans
D02173E3	Saccharopolyspora
D02173E3	Cellulosilyticum
FP200000421BR_E3	Gordonia
FP200000586TR_A1	Maribacter
FP200000586TR_A1	Cutibacterium
FP200000611TR_E1	Azospirillum
SS200000114BR_A4	Bacteroides
SS200000114BR_C1	Ralstonia
SS200000115BR_F4	Acidovorax
SS200000115BR_F4	Massilia
SS200000158BL_E6	Bartonella
FP200000421BR_D4	Kosakonia
SS200000553BL_B1	Tenacibaculum
SS200000553BL_B6	Neisseria
SS200000553BL_B6	Sphingobium
SS200000553BL_C1	Tenacibaculum
A01890D1	Providencia
A01890D2	Spiroplasma
SS200000726BL_D6	Pseudonocardia
SS200000726BL_E1	Yersinia
SS200000726BL_E3	Citrobacter
SS200001472BR_B4	Providencia
D02165D5	Pseudoxanthomonas
D02165D5	Cereibacter
D02173F6	Cereibacter
D02165E6	Ensifer
D02165E3	Paracoccus
D02165E3	Photobacterium
D02165D6	Kitasatospora
D02165D6	Ralstonia
D02165D4	Wolbachia
D02165D4	Hoylesella
D02172E3	Blautia
D02165D2	Lactococcus
B02210F4	Alteromonas
B02210F4	Kosakonia
FP200000421BR_E3	Sphingobium
FP200000421BR_E4	Lysinibacillus
FP200000586TR_A1	Cellulosilyticum
FP200000611TR_F1	Nonlabens
FP200000611TR_F1	Lactiplantibacillus
SS200000114BR_B3	Achromobacter
SS200000115BR_D4	Xanthobacter
SS200000115BR_D4	Nostoc
SS200000121BL_D3	Nocardiopsis
SS200000114BR_A2	Roseomonas
FP200000421BR_D4	Virgibacillus
FP200000421BR_D4	Sphingobium
SS200000553BL_B1	Planococcus
SS200000553BL_B1	Polaribacter
SS200000553BL_C1	Deinococcus
D00864B4	Klebsiella
A01890D2	Haemophilus
A01894F4	Xanthomonas
SS200000863BR_C2	Pectobacterium
SS200000726BL_D6	Methylobacterium
SS200000726BL_D6	Providencia
SS200000726BL_D6	Pseudoalteromonas
D00864B2	Enterobacter
D00864B2	Escherichia
SS200000726BL_E1	Sulfitobacter
D02165C6	Xanthobacter
D02173F6	Photobacterium
D02173E6	Marinobacter
D02172E6	Pseudoalteromonas
D02165D6	Lactococcus
D02165D4	Erwinia
D02165D4	Lactococcus
D02173F5	Paracoccus
D02172E3	Leuconostoc
FP200000421BR_E4	Alteromonas
FP200000421BR_E4	Thermus
FP200000611TR_E1	Alteromonas
FP200000611TR_E1	Bifidobacterium
SS200000114BR_C1	Cellulosilyticum
SS200000114BR_C1	Stutzerimonas
SS200000115BR_D4	Frankia
SS200000115BR_D4	Gordonia
SS200000115BR_F3	Corynebacterium
SS200000115BR_F4	Actinomyces
SS200000115BR_F4	Pantoea
SS200000158BL_E6	Arthrobacter
SS200000114BR_A2	Enterobacter
FP200000421BR_D4	Kocuria
FP200000421BR_D4	Lysinibacillus
SS200000115BR_E2	Kitasatospora
SS200000115BR_E2	Paraburkholderia
SS200000553BL_B6	Variovorax
SS200000553BL_A2	Providencia
SS200000553BL_A2	Deinococcus
SS200000553BL_A2	Kitasatospora
A01890D2	Bifidobacterium
C01838C2	Ensifer
A01892C2	Shewanella
A01892C2	Prevotella
SS200000863BR_C2	Cupriavidus
A02184A1	Janthinobacterium
D02069C2	Metabacillus
D01574E3	Paracoccus
D01574E3	Brevibacterium
D02165C6	Cellulosimicrobium
D02165C6	Phytohabitans
D02173F6	Salmonella
D02173E4	Xanthomonas
D02173E4	Psychrobacter
D02165E3	Enterobacter
D02165E3	Actinomyces
D02165D6	Veillonella
D02173F5	Nocardioides
D02165D2	Exiguobacterium
FP200000421BR_D1	Corynebacterium
FP200000421BR_E3	Actinomadura
FP200000421BR_E4	Bifidobacterium
FP200000421BR_E4	Agromyces
FP200000611TR_E1	Ralstonia
FP200000611TR_F1	Caldicellulosiruptor
FP200000611TR_F1	Tessaracoccus
FP200000611TR_F1	Geobacillus
SS200000114BR_B3	Spirosoma
SS200000114BR_C1	Yersinia
SS200000115BR_F3	Paenibacillus
SS200000121BL_D3	Acidovorax
FP200000421BR_D4	Bartonella
SS200000115BR_E2	Acidovorax
SS200000553BL_B1	Brucella
SS200000553BL_B1	Curtobacterium
SS200000553BL_B1	Pseudoxanthomonas
SS200000553BL_A2	Kocuria
SS200000553BL_A2	Peribacillus
A01892B6	Sphingopyxis
A01890D2	Brachybacterium
SS200000726BL_E3	Lactobacillus
SS200000726BL_E4	Aeromonas
D02173E6	Moraxella
D02173E6	Planococcus
D02173E6	Polynucleobacter
D02173E6	Pedobacter
D02165E3	Escherichia
D02165E2	Saccharopolyspora
D02165E2	Nonomuraea
D02165D6	Raoultella
D02165D4	Sphingopyxis
D02165D4	Leisingera
D02172E3	Enterobacter
D02172E3	Acidovorax
D02172E3	Cupriavidus
FP200000421BR_D3	Bradyrhizobium
FP200000421BR_E4	Lacticaseibacillus
FP200000586TR_A1	Chromobacterium
FP200000611TR_E1	Kitasatospora
SS200000114BR_A4	Lacticaseibacillus
SS200000114BR_B3	Xanthomonas
SS200000114BR_C1	Agrobacterium
SS200000114BR_C1	Roseomonas
SS200000121BL_D3	Paracoccus
SS200000158BL_E6	Citrobacter
SS200000114BR_A2	Aeromonas
SS200000114BR_A2	Pseudoalteromonas
FP200000421BR_D4	Alteromonas
SS200000115BR_E2	Gordonia
A01892B6	Pantoea
A01892C2	Campylobacter
SS200000726BL_E1	Roseomonas
SS200000863BR_C4	Salmonella
SS200000863BR_C4	Nocardioides
D02069C2	Tenacibaculum
SS200000726BL_E3	Priestia
SS200001472BR_B4	Paracoccus
D01574E3	Lysinibacillus
D02165C6	Sphingobium
D02165C6	Kosakonia
D02165C6	Priestia
D02165D5	Alcanivorax
D02165D5	Aquitalea
D02173F6	Citrobacter
D02173F6	Enterococcus
D02173F6	Lysinibacillus
D02173E6	Rathayibacter
D02173E6	Sphingobium
D02165E6	Cellulosilyticum
D02165D6	Microbulbifer
D02165E4	Yersinia
D02165E1	Shewanella
FP200000421BR_E4	Stutzerimonas
FP200000586TR_A1	Pandoraea
FP200000611TR_E1	Frankia
FP200000611TR_F1	Roseburia
FP200000611TR_F1	Gardnerella
SS200000115BR_D4	Brevundimonas
SS200000114BR_A2	Serratia
FP200000421BR_D4	Bifidobacterium
SS200000115BR_E2	Pasteurella
SS200000115BR_E2	Ralstonia
SS200000115BR_E2	Cereibacter
SS200000553BL_B1	Salmonella
SS200000553BL_B1	Kosakonia
SS200000553BL_A2	Sinorhizobium
SS200000553BL_A2	Brachybacterium
SS200000553BL_A2	Hydrogenophaga
SS200000553BL_A2	Azospira
A01890D1	Mannheimia
A01894F5	Nostoc
C01838C2	Dactylosporangium
A01892C2	Paracoccus
A01892C2	Pseudoalteromonas
SS200000726BL_D6	Enterobacter
D00864B2	Yersinia
D00864B2	Deinococcus
SS200000726BL_E1	Massilia
SS200000726BL_E3	Azospirillum
SS200001472BR_B4	Brevundimonas
D02165D3	Brachybacterium
D02165D3	Sphingobium
D02165D5	Acetobacter
D02173E6	Delftia
D02173E6	Schaalia
D02172E6	Kitasatospora
D02172E6	Roseomonas
D02165D6	Pantoea
D02165D4	Thermus
D02165D1	Serratia
D02165D1	Pantoea
D02165D1	Brevibacillus
B02210F4	Priestia
FP200000421BR_E3	Bifidobacterium
FP200000421BR_E3	Kosakonia
FP200000421BR_E4	Brevibacillus
FP200000421BR_E4	Cereibacter
FP200000421BR_E4	Pseudarthrobacter
FP200000586TR_A1	Rheinheimera
FP200000611TR_E1	Marinobacter
SS200000114BR_A4	Klebsiella
SS200000114BR_B3	Thermomonas
SS200000115BR_D4	Pseudoalteromonas
SS200000115BR_D4	Cellulosimicrobium
SS200000121BL_D3	Lysobacter
FP200000421BR_D4	Cereibacter
SS200000115BR_E2	Azospirillum
SS200000553BL_B1	Pandoraea
SS200000553BL_B6	Pasteurella
SS200000553BL_A2	Acetobacter
C01838C4	Brevundimonas
C01838C4	Hydrogenophaga
A01894F4	Pandoraea
D02069C1	Enterococcus
SS200000726BL_E1	Achromobacter
SS200000726BL_E3	Chromobacterium
SS200001472BR_A5	Diaphorobacter
D01574E3	Salmonella
D01574E3	Pectobacterium
D02165D3	Microbulbifer
D02165C6	Methylocystis
D02165C6	Dietzia
D02165C6	Brevibacillus
D02173E4	Enterobacter
D02165D4	Actinocatenispora
D02165D1	Agrobacterium
D02165D2	Citrobacter
B02210F4	Acidovorax
B02210F4	Roseovarius
B02210F4	Schaalia
FP200000421BR_E3	Agrobacterium
FP200000421BR_E4	Tsukamurella
FP200000586TR_A1	Hydrogenophaga
FP200000586TR_A1	Dickeya
FP200000586TR_A1	Pseudoduganella
FP200000611TR_E1	Xanthobacter
FP200000611TR_E1	Yersinia
FP200000611TR_E1	Priestia
FP200000611TR_F1	Hafnia
SS200000114BR_C1	Providencia
SS200000114BR_C1	Kocuria
SS200000114BR_A2	Achromobacter
SS200000114BR_A2	Gordonia
SS200000115BR_E2	Pantoea
SS200000553BL_B1	Wolbachia
SS200000553BL_B1	Cytobacillus
SS200000553BL_B6	Agrobacterium
SS200000553BL_B6	Priestia
A02184A2	Streptococcus
C01838C2	Sinorhizobium
A01892C2	Bacteroides
D02069C1	Deinococcus
A01894D6	Exiguobacterium
SS200000863BR_C2	Polynucleobacter
SS200000726BL_D6	Achromobacter
D02069C2	Schaalia
SS200000726BL_E3	Enterococcus
D02165C6	Escherichia
D02165D5	Proteus
D02173F6	Diaphorobacter
D02173E6	Neisseria
D02173E4	Shewanella
D02165E2	Polaribacter
D02165E2	Dickeya
D02165D6	Brevibacterium
D02165D4	Sporosarcina
D02165D2	Veillonella
D02165D2	Agromyces
B02210F4	Bifidobacterium
FP200000421BR_E4	Providencia
FP200000421BR_E4	Hydrogenophaga
FP200000421BR_E4	Delftia
FP200000586TR_A1	Caldicellulosiruptor
FP200000586TR_A1	Acidiferrobacter
SS200000114BR_A4	Cutibacterium
SS200000114BR_B3	Microbacterium
SS200000114BR_B3	Cupriavidus
SS200000114BR_C1	Tessaracoccus
SS200000115BR_D4	Caulobacter
SS200000115BR_F4	Lysobacter
SS200000115BR_F4	Achromobacter
SS200000121BL_D3	Escherichia
SS200000114BR_A2	Paracoccus
FP200000421BR_D4	Citrobacter
FP200000421BR_D4	Marinobacter
SS200000115BR_E2	Aeromonas
SS200000553BL_B1	Megasphaera
SS200000553BL_B6	Serratia
SS200000553BL_A2	Ornithinimicrobium
SS200000553BL_A2	Fenollaria
A01890D2	Alcaligenes
C01838C2	Brevibacillus
A01892C2	Serratia
A01892C2	Listeria
D02069C1	Janthinobacterium
D02069C2	Enterococcus
D02069C2	Exiguobacterium
SS200000726BL_E4	Campylobacter
SS200000726BL_E4	Listeria
D01574E3	Proteus
D01574E3	Providencia
D01574E3	Ruegeria
D01574E3	Raoultella
D01574E3	Stutzerimonas
D02165C6	Methylomonas
D02165C6	Capnocytophaga
D02165D5	Cellulosilyticum
D02172E6	Azospirillum
D02165E6	Capnocytophaga
D02165E2	Brevibacillus
D02165D4	Echinicola
D02173F5	Brevibacterium
D02173F5	Corynebacterium
D02173E3	Enterobacter
D02173E3	Megasphaera
D02165E4	Salmonella
D02165D2	Sulfitobacter
B02210F4	Enterococcus
FP200000421BR_E4	Kosakonia
FP200000586TR_A1	Thermus
FP200000586TR_A1	Macrococcus
FP200000611TR_F1	Agarivorans
SS200000114BR_C1	Salmonella
SS200000114BR_C1	Skermanella
SS200000114BR_C1	Cereibacter
SS200000115BR_F3	Massilia
SS200000115BR_F4	Enterobacter
SS200000121BL_D3	Deinococcus
SS200000121BL_D3	Pseudoalteromonas
SS200000158BL_E6	Photobacterium
SS200000114BR_A2	Rubrobacter
SS200000553BL_C1	Sulfitobacter
SS200000553BL_A2	Actinosynnema
A01890D1	Hydrogenophaga
A01892B6	Xanthomonas
A02184A2	Tsukamurella
A01894F4	Actinomyces
D00864B2	Lactobacillus
D00864B2	Sphingopyxis
SS200000726BL_E1	Photobacterium
SS200000726BL_E4	Nostoc
D02165D3	Saccharopolyspora
D02165D3	Kocuria
D02165C6	Comamonas
D02165E6	Yersinia
D02165E3	Dactylosporangium
D02165E2	Cereibacter
D02165D4	Neisseria
D02173E3	Providencia
D02173E3	Haemophilus
FP200000421BR_D1	Sphingomonas
FP200000421BR_D3	Aeromonas
FP200000421BR_E3	Brevibacterium
FP200000421BR_E3	Caballeronia
FP200000421BR_E4	Skermanella
FP200000586TR_A1	Thiomonas
FP200000586TR_A1	Aminipila
FP200000611TR_E1	Kosakonia
SS200000114BR_A4	Shewanella
SS200000114BR_A4	Variovorax
SS200000114BR_C1	Polaribacter
SS200000115BR_D4	Variovorax
SS200000115BR_D4	Ralstonia
SS200000115BR_F3	Glutamicibacter
SS200000114BR_A2	Bacteroides
SS200000114BR_A2	Saccharopolyspora
FP200000421BR_D4	Thermus
FP200000421BR_D4	Lactobacillus
FP200000421BR_D4	Polymorphobacter
SS200000553BL_A2	Planktothrix
A01890D1	Delftia
A01890D1	Virgibacillus
A01890D1	Cutibacterium
A01890D1	Limosilactobacillus
C01838C4	Sulfitobacter
A01894F5	Roseomonas
C01838C2	Agrobacterium
C01838C2	Bordetella
C01838C2	Cereibacter
A01892C2	Actinomyces
SS200000863BR_C4	Pseudoalteromonas
SS200000863BR_C4	Hymenobacter
SS200000726BL_E3	Cutibacterium
SS200001472BR_B5	Nocardia
SS200001472BR_A5	Dactylosporangium
D02165D3	Empedobacter
D02165D3	Stutzerimonas
D02165C6	Aeromicrobium
D02173F6	Rathayibacter
D02172E6	Saccharothrix
D02165E2	Empedobacter
D02165D4	Methylomonas
FP200000421BR_E4	Yersinia
FP200000421BR_E4	Janthinobacterium
FP200000421BR_E4	Rathayibacter
FP200000586TR_A1	Haemophilus
FP200000586TR_A1	Eubacterium
FP200000611TR_E1	Diaphorobacter
FP200000611TR_F1	Actinosynnema
FP200000611TR_F1	Marinobacterium
FP200000611TR_F1	Roseovarius
FP200000611TR_F1	Cobetia
SS200000114BR_A4	Massilia
SS200000114BR_B3	Shewanella
SS200000114BR_C1	Kosakonia
SS200000115BR_D4	Bordetella
SS200000115BR_D4	Enterobacter
SS200000115BR_F3	Acinetobacter
SS200000121BL_D3	Nostoc
SS200000121BL_D3	Phyllobacterium
SS200000121BL_D3	Variovorax
FP200000421BR_D4	Yersinia
SS200000115BR_E2	Actinosynnema
SS200000553BL_C1	Frankia
SS200000553BL_A2	Ruegeria
A01890D2	Providencia
A01890D2	Ralstonia
SS200000726BL_D6	Pantoea
D00864B2	Massilia
D02165D3	Brevibacillus
D02173E6	Dactylosporangium
D02173E6	Cereibacter
D02173E4	Roseomonas
D02172E6	Photobacterium
D02165E6	Proteus
D02165E6	Empedobacter
D02165E3	Pseudoalteromonas
D02165D6	Myroides
D02165D4	Roseiflexus
D02165E4	Nostoc
D02165D2	Yersinia
B02210F4	Roseomonas
FP200000421BR_D3	Acinetobacter
FP200000421BR_E4	Citrobacter
FP200000421BR_E4	Schaalia
FP200000586TR_A1	Myroides
FP200000611TR_E1	Rhodopseudomonas
FP200000611TR_E1	Saccharopolyspora
FP200000611TR_E1	Jiangella
FP200000611TR_E1	Cereibacter
FP200000611TR_E1	Schaalia
SS200000114BR_A4	Paracoccus
SS200000114BR_A4	Comamonas
SS200000114BR_A4	Corallococcus
SS200000114BR_C1	Rothia
SS200000121BL_D3	Aeromonas
SS200000121BL_D3	Priestia
FP200000421BR_D4	Micrococcus
FP200000421BR_D4	Actinosynnema
SS200000553BL_C1	Schaalia
SS200000553BL_A2	Saccharopolyspora
SS200000553BL_A2	Sphingobium
SS200000553BL_A2	Aquitalea
A01890D1	Erwinia
SS200000726BL_D6	Actinosynnema
SS200001472BR_B4	Paraburkholderia
SS200001472BR_A5	Brevundimonas
D02165D3	Polynucleobacter
D02173E4	Nocardia
D02172E6	Variovorax
D02172E6	Cereibacter
D02165E6	Veillonella
D02165E3	Brevibacterium
D02165E3	Blautia
D02165E2	Microbulbifer
D02172E3	Dactylosporangium
D02172E3	Roseovarius
FP200000421BR_D1	Streptococcus
FP200000421BR_E3	Citrobacter
FP200000421BR_E3	Brevibacillus
FP200000586TR_A1	Capnocytophaga
FP200000586TR_A1	Faecalibacterium
FP200000586TR_A1	Phycicoccus
FP200000586TR_A1	Clostridioides
FP200000611TR_E1	Sinorhizobium
FP200000611TR_E1	Mycobacteroides
FP200000611TR_F1	Leuconostoc
FP200000611TR_F1	Rothia
SS200000114BR_B3	Gordonia
SS200000114BR_B3	Dactylosporangium
SS200000114BR_C1	Thermus
SS200000114BR_C1	Leifsonia
SS200000114BR_C1	Schaalia
SS200000115BR_D4	Acidovorax
SS200000115BR_D4	Actinosynnema
SS200000115BR_F4	Azospirillum
SS200000115BR_F4	Pseudoalteromonas
SS200000115BR_F4	Paraburkholderia
SS200000114BR_A2	Klebsiella
FP200000421BR_D4	Rathayibacter
FP200000421BR_D4	Polaribacter
SS200000115BR_E2	Klebsiella
SS200000115BR_E2	Serratia
SS200000553BL_B1	Leuconostoc
SS200000553BL_B1	Sinorhizobium
SS200000553BL_B1	Dickeya
SS200000553BL_C1	Pandoraea
A01890D1	Achromobacter
A01890D1	Francisella
A01890D2	Rhodopseudomonas
C01838C2	Bifidobacterium
A01894F4	Escherichia
A01894D6	Methylobacterium
SS200000863BR_C2	Ralstonia
A02184A1	Lactobacillus
A02184A1	Brevibacillus
SS200000726BL_D6	Sulfitobacter
D00864B2	Sphingobium
SS200000863BR_C4	Aeromonas
SS200000726BL_E3	Massilia
SS200000726BL_E4	Serratia
SS200001472BR_B5	Mesorhizobium
SS200001472BR_B4	Roseomonas
D02165C6	Cellulosilyticum
D02165D5	Mycoplasma
D02165D5	Mycobacteroides
D02173F6	Polynucleobacter
D02173E6	Lysinibacillus
D02173E6	Stutzerimonas
D02165D6	Citrobacter
D02165D4	Proteus
D02165D4	Vagococcus
D02165D4	Macrococcus
D02165E4	Variovorax
D02165D2	Sporosarcina
FP200000421BR_D2	Cutibacterium
FP200000421BR_E3	Providencia
FP200000421BR_E3	Agarivorans
FP200000421BR_E4	Micrococcus
FP200000586TR_A1	Salicibibacter
FP200000611TR_E1	Moraxella
FP200000611TR_E1	Providencia
SS200000114BR_A4	Azospirillum
SS200000114BR_A4	Sulfitobacter
SS200000115BR_D4	Kitasatospora
SS200000121BL_D3	Cellulomonas
SS200000121BL_D3	Kitasatospora
SS200000158BL_E6	Dactylosporangium
FP200000421BR_D4	Thermomonas
SS200000553BL_B1	Acetobacter
SS200000553BL_B1	Frankia
SS200000553BL_B1	Planktothrix
SS200000553BL_B1	Roseovarius
SS200000553BL_B1	Pseudoduganella
A01890D1	Sphingobium
C01838C4	Gordonia
A01890D2	Sulfitobacter
A01892C2	Enterobacter
SS200000863BR_C2	Nonomuraea
SS200000726BL_E4	Hymenobacter
SS200001472BR_B4	Photobacterium
D01574E3	Neisseria
D02165C6	Methylococcus
D02173E6	Pseudarthrobacter
D02173E4	Paracoccus
D02172E6	Sphingobium
D02172E6	Blautia
D02165E6	Chromobacterium
D02165E6	Methylorubrum
D02165E2	Dietzia
D02165E2	Myroides
D02165D6	Comamonas
D02165D6	Pectobacterium
D02165D4	Phascolarctobacterium
D02173E3	Serratia
D02173E3	Photobacterium
FP200000421BR_D1	Paraburkholderia
FP200000421BR_E3	Yersinia
FP200000421BR_E3	Cereibacter
FP200000421BR_E4	Modestobacter
FP200000421BR_E4	Pseudoduganella
FP200000586TR_A1	Wolbachia
FP200000586TR_A1	Cellulosimicrobium
FP200000611TR_E1	Comamonas
FP200000611TR_E1	Erwinia
FP200000611TR_E1	Enterococcus
FP200000611TR_E1	Cellulosimicrobium
FP200000611TR_E1	Lacticaseibacillus
FP200000611TR_F1	Brucella
FP200000611TR_F1	Exiguobacterium
FP200000611TR_F1	Phaeobacter
FP200000611TR_F1	Pseudarthrobacter
SS200000115BR_D4	Massilia
SS200000115BR_F3	Klebsiella
SS200000115BR_F4	Enterococcus
SS200000115BR_F4	Kocuria
SS200000121BL_D3	Novosphingobium
FP200000421BR_D4	Pandoraea
SS200000115BR_E2	Sulfitobacter
SS200000553BL_B1	Rathayibacter
SS200000553BL_C1	Photobacterium
SS200000553BL_A2	Frankia
SS200000553BL_A2	Dickeya
D00864B4	Acinetobacter
C01838C2	Clostridioides
D00864C5	Paracoccus
D02069C1	Comamonas
SS200000726BL_D6	Novosphingobium
D00864B2	Aeromonas
D02069C2	Brevibacillus
SS200000726BL_E3	Ralstonia
SS200000726BL_E4	Acidovorax
SS200000726BL_E4	Sulfitobacter
D01574E3	Hafnia
D01574E3	Lactococcus
D02165D5	Planococcus
D02165D5	Diaphorobacter
D02173F6	Roseomonas
D02172E6	Xanthobacter
D02165E3	Lactococcus
D02165D6	Blautia
D02165D4	Alteromonas
D02165D4	Pectobacterium
D02165D2	Elizabethkingia
B02210F4	Erwinia
B02210F4	Lactococcus
B02210F4	Cereibacter
FP200000421BR_D1	Xanthomonas
FP200000421BR_D3	Comamonas
FP200000421BR_D3	Cutibacterium
FP200000421BR_E3	Phytohabitans
FP200000421BR_E4	Peribacillus
FP200000586TR_A1	Azoarcus
FP200000586TR_A1	Roseovarius
FP200000611TR_E1	Brevibacterium
FP200000611TR_E1	Metabacillus
SS200000114BR_A4	Achromobacter
SS200000114BR_A4	Photobacterium
SS200000114BR_A4	Sphingopyxis
SS200000115BR_D4	Comamonas
SS200000121BL_D3	Virgibacillus
SS200000114BR_A2	Nostoc
FP200000421BR_D4	Anoxybacillus
SS200000115BR_E2	Marinobacter
SS200000553BL_B1	Erwinia
SS200000553BL_B1	Tolypothrix
SS200000553BL_B1	Maribacter
SS200000553BL_B1	Cohnella
SS200000553BL_B6	Francisella
A01890D1	Empedobacter
C01838C4	Brevibacterium
A01890D2	Delftia
C01838C2	Pectobacterium
D02069C2	Mycoplasmopsis
SS200000726BL_E4	Providencia
SS200001472BR_B5	Comamonas
SS200001472BR_B5	Listeria
